SeniorCitizen,tenure,MonthlyCharges,TotalCharges,churned,tenure_years,is_new_customer,is_very_new,is_established,is_long_term,tenure_risk,tenure_squared,log_tenure,is_month_to_month,is_one_year,is_two_year,contract_risk,is_auto_payment,is_electronic_check,is_paperless,payment_risk,payment_stability,service_count,has_security,has_tech_support,has_backup,has_protection,has_internet,is_fiber_optic,no_internet,has_phone,has_multiple_lines,service_adoption_rate,no_protection,no_support,is_senior,has_partner,has_dependents,is_single,family_size,is_male,avg_monthly_from_total,charge_trend,charge_trend_pct,is_high_charge,total_revenue_per_month,lifetime_value,charge_per_service,mrr_percentile,price_sensitivity,contract_tenure_risk,payment_service_risk,value_at_risk,engagement_score,churn_risk_score,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,5,50.35,237.25,1,0.4166666666666667,1,1,0,0,0.9305555555555556,25,1.791759469228055,1,0,0,1.0,0,1,0,1.0,0.7,1,0,0,0,1,1,0,0,1,0,0.16666666666666666,0,1,1,0,0,1,0,1,39.541666666666664,10.808333333333337,0.27327124857780977,0,39.541666666666664,855.95,25.175,0.33281272185148375,1,0.9305555555555556,0.8333333333333334,50.35,0.0875,0.9659722222222222,False,False,False,False,False,True,False
0,1,74.6,74.6,1,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,1,0,1,0.2,1.0,0,0,0,0,0,1,1,0,1,1,0.0,1,1,0,1,0,0,1,1,37.3,37.3,0.9997319753417315,1,37.3,969.8,74.6,0.5463580860428795,2,0.9861111111111112,0.2,74.6,0.30416666666666664,0.7365277777777778,True,False,False,False,False,False,False
0,16,19.7,342.4,1,1.3333333333333333,0,0,0,0,0.7777777777777778,256,2.833213344056216,1,0,0,1.0,0,0,1,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,1,20.141176470588235,-0.4411764705882355,-0.02189333566862248,0,20.141176470588235,551.6,19.7,0.054238250745420984,1,0.7777777777777778,0.7,19.7,0.06666666666666667,0.8844444444444444,False,True,False,False,False,False,True
1,2,74.2,140.1,0,0.16666666666666666,1,1,0,0,0.9722222222222222,4,1.0986122886681098,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,0,1,1,1,0,1,0,0.16666666666666666,0,1,1,1,0,0,1,1,46.699999999999996,27.500000000000007,0.5887390280453867,1,46.699999999999996,1038.8,37.1,0.5359931847224194,2,0.9722222222222222,0.8333333333333334,74.2,0.075,0.876388888888889,True,False,False,False,False,True,False
0,17,69.0,1108.0,0,1.4166666666666667,0,0,0,0,0.7638888888888888,289,2.8903717578961645,1,0,0,1.0,0,0,1,0.7,1.0,3,0,1,0,1,1,0,0,1,1,0.5,0,0,0,0,0,1,0,0,61.55555555555556,7.444444444444443,0.12091898428053202,0,61.55555555555556,2001.0,17.25,0.46911827346301294,1,0.7638888888888888,0.35,69.0,0.27083333333333337,0.8309722222222222,False,False,False,False,False,False,True
0,16,19.35,295.55,0,1.3333333333333333,0,0,0,0,0.7777777777777778,256,2.833213344056216,0,1,0,0.5,1,0,0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,0,17.38529411764706,1.9647058823529413,0.1129446773975382,0,17.38529411764706,541.8000000000001,19.35,0.019451938094561975,0,0.3888888888888889,0.0,9.675,0.36666666666666664,0.5694444444444444,False,True,True,False,True,False,False
0,15,59.45,892.65,1,1.25,0,0,0,0,0.7916666666666666,225,2.772588722239781,1,0,0,1.0,0,1,1,1.0,0.7,2,0,0,0,1,1,0,0,1,0,0.3333333333333333,0,1,0,0,0,1,0,0,55.790625,3.6593750000000043,0.06557946259562512,0,55.790625,1605.15,19.816666666666666,0.4045151213971319,1,0.7916666666666666,0.6666666666666667,59.45,0.19583333333333336,0.9145833333333332,False,False,False,False,False,True,False
0,10,19.8,198.25,0,0.8333333333333334,1,0,0,0,0.8611111111111112,100,2.3978952727983707,0,1,0,0.5,0,0,1,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,0,18.022727272727273,1.7772727272727273,0.09855817705182496,0,18.022727272727273,435.6,19.8,0.06552605423825074,0,0.4305555555555556,0.7,9.9,0.04166666666666665,0.7302777777777777,False,True,True,False,False,False,True
0,46,105.2,4822.85,1,3.8333333333333335,0,0,1,0,0.36111111111111116,2116,3.8501476017100584,0,1,0,0.5,1,0,1,0.2,1.0,5,1,1,1,0,1,1,0,1,0,0.8333333333333334,0,0,0,0,1,0,1,0,102.61382978723405,2.58617021276595,0.02520048431370915,1,102.61382978723405,6101.6,17.533333333333335,0.9291495101519239,1,0.18055555555555558,0.033333333333333326,52.6,0.825,0.3219444444444444,True,False,True,False,False,False,False
0,64,109.2,6741.15,0,5.333333333333333,0,0,1,1,0.11111111111111116,4096,4.174387269895637,0,0,1,0.0,1,0,1,0.0,1.0,5,0,1,1,1,1,1,0,1,1,0.8333333333333334,0,0,0,1,1,0,2,1,103.71,5.490000000000009,0.0529309679907444,1,103.71,8299.2,18.2,0.9618060485588528,1,0.0,0.0,0.0,0.9000000000000001,0.04444444444444445,True,False,False,True,True,False,False
0,1,79.15,79.15,0,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,0,1,0.7,1.0,1,0,0,1,0,1,1,0,1,1,0.16666666666666666,1,1,0,0,0,1,0,0,39.575,39.575,0.9997473790577239,1,39.575,1028.95,39.575,0.6010932841118841,2,0.9861111111111112,0.5833333333333334,79.15,0.07083333333333332,0.9198611111111111,True,False,False,False,False,False,True
0,25,53.65,1355.45,0,2.0833333333333335,0,0,1,0,0.6527777777777778,625,3.258096538021482,0,1,0,0.5,0,0,0,0.7,1.0,2,0,0,1,1,1,0,0,1,0,0.3333333333333333,0,1,0,1,1,0,2,1,52.13269230769231,1.5173076923076891,0.02909914362216102,0,52.13269230769231,1985.05,17.883333333333333,0.3530455771688201,0,0.3263888888888889,0.4666666666666667,26.825,0.2375,0.5448611111111111,False,False,True,False,False,False,True
0,71,100.2,7209.0,0,5.916666666666667,0,0,1,1,0.01388888888888884,5041,4.276666119016055,0,0,1,0.0,1,0,0,0.0,1.0,5,1,1,1,1,1,1,0,1,0,0.8333333333333334,0,0,0,1,1,0,2,1,100.125,0.07500000000000284,0.0007489888650322349,1,100.125,8316.6,16.7,0.8754082067300866,1,0.0,0.0,0.0,0.9291666666666667,0.020138888888888873,True,False,False,True,True,False,False
0,8,45.15,438.4,1,0.6666666666666666,1,0,0,0,0.8888888888888888,64,2.1972245773362196,1,0,0,1.0,0,0,1,0.7,1.0,0,0,0,0,0,1,0,0,1,0,0.0,1,1,0,0,0,1,0,1,48.71111111111111,-3.56111111111111,-0.07309174667609294,0,48.71111111111111,903.0,45.15,0.2902172369728809,1,0.8888888888888888,0.7,45.15,0.03333333333333335,0.9122222222222222,False,False,False,False,False,False,True
0,72,108.65,7726.35,0,6.0,0,0,1,1,0.0,5184,4.290459441148391,0,0,1,0.0,1,0,1,0.2,1.0,6,1,1,1,1,1,1,0,1,0,1.0,0,0,0,1,1,0,2,0,105.84041095890412,2.80958904109589,0.026543014955196523,1,105.84041095890412,9126.6,15.521428571428572,0.9581144398693738,1,0.0,0.0,0.0,1.0,0.04000000000000001,True,False,False,True,False,False,False
0,49,40.65,2070.75,0,4.083333333333333,0,0,1,1,0.3194444444444444,2401,3.912023005428146,1,0,0,1.0,1,0,0,0.2,1.0,2,1,0,0,0,1,0,0,0,0,0.3333333333333333,0,0,0,1,0,0,1,0,41.415,-0.7650000000000006,-0.018467109233554633,0,41.415,2479.65,13.549999999999999,0.2658668181172796,1,0.3194444444444444,0.13333333333333336,40.65,0.6375,0.5365277777777777,False,False,False,False,False,False,False
0,29,55.35,1636.95,0,2.4166666666666665,0,0,1,0,0.5972222222222222,841,3.4011973816621555,0,1,0,0.5,1,0,1,0.0,1.0,5,1,1,1,1,1,0,0,0,0,0.8333333333333334,0,0,0,1,1,0,2,1,54.565000000000005,0.7849999999999966,0.01438387540082449,0,54.565000000000005,2269.35,9.225,0.3793837853187562,0,0.2986111111111111,0.0,27.675,0.7541666666666667,0.3409722222222222,False,False,True,False,True,False,False
0,72,105.6,7581.5,0,6.0,0,0,1,1,0.0,5184,4.290459441148391,0,0,1,0.0,1,0,0,0.2,1.0,5,1,1,1,1,1,1,0,1,1,0.8333333333333334,0,0,0,1,0,0,1,1,103.85616438356165,1.7438356164383464,0.016789255931302437,1,103.85616438356165,8870.4,17.599999999999998,0.935396847934119,1,0.0,0.033333333333333326,0.0,0.9333333333333333,0.05666666666666667,True,False,False,True,False,False,False
0,31,93.8,3019.5,1,2.5833333333333335,0,0,1,0,0.5694444444444444,961,3.4657359027997265,1,0,0,1.0,0,1,0,1.0,0.7,3,0,0,1,1,1,1,0,1,1,0.5,0,1,0,1,0,0,1,1,94.359375,-0.5593750000000028,-0.005927505612917356,1,94.359375,4033.4,23.45,0.7916370864688344,2,0.5694444444444444,0.5,93.8,0.3291666666666667,0.7423611111111111,True,False,False,False,False,True,False
0,50,95.7,4729.75,0,4.166666666666667,0,0,1,1,0.3055555555555556,2500,3.9318256327243257,1,0,0,1.0,0,1,1,1.0,0.7,2,0,0,0,0,1,1,0,1,1,0.3333333333333333,1,1,0,0,0,1,0,0,92.74019607843137,2.9598039215686356,0.03191156511481407,1,92.74019607843137,5933.400000000001,31.900000000000002,0.8282692034644328,2,0.3055555555555556,0.6666666666666667,95.7,0.3416666666666667,0.7930555555555555,True,False,False,False,False,True,False
0,71,83.2,6126.1,0,5.916666666666667,0,0,1,1,0.01388888888888884,5041,4.276666119016055,0,0,1,0.0,0,1,0,1.0,0.7,5,1,1,0,1,1,0,0,1,1,0.8333333333333334,0,0,0,1,0,0,1,1,85.08472222222223,-1.8847222222222229,-0.022148520766074414,1,85.08472222222223,6905.6,13.866666666666667,0.6601590231435468,1,0.0,0.16666666666666663,0.0,0.6291666666666667,0.22013888888888888,False,False,False,True,False,True,False
1,70,90.05,6333.4,0,5.833333333333333,0,0,1,1,0.02777777777777779,4900,4.2626798770413155,0,0,1,0.0,1,0,0,0.0,1.0,6,1,1,1,1,1,0,0,1,1,1.0,0,0,1,1,0,0,1,1,89.20281690140844,0.8471830985915574,0.009496203886576106,1,89.20281690140844,7384.099999999999,12.864285714285714,0.7539400823512707,1,0.0,0.0,0.0,0.9916666666666667,0.0069444444444444475,False,False,False,True,True,False,False
0,71,97.65,6687.85,0,5.916666666666667,0,0,1,1,0.01388888888888884,5041,4.276666119016055,0,1,0,0.5,1,0,0,0.0,1.0,3,1,1,0,0,1,1,0,1,1,0.5,0,0,0,0,0,1,0,1,92.88680555555555,4.763194444444451,0.05127403914439117,1,92.88680555555555,8104.950000000001,24.4125,0.8431776231719438,1,0.00694444444444442,0.0,48.825,0.7958333333333334,0.32847222222222217,True,False,True,False,True,False,False
0,61,68.05,4158.25,0,5.083333333333333,0,0,1,1,0.1527777777777778,3721,4.127134385045092,0,0,1,0.0,1,0,1,0.2,1.0,4,1,1,1,1,1,0,0,1,0,0.6666666666666666,0,0,0,1,1,0,2,1,67.06854838709677,0.9814516129032285,0.014631378234953285,0,67.06854838709677,4967.65,13.61,0.4632968905296039,0,0.0,0.06666666666666668,0.0,0.8208333333333333,0.1115277777777778,False,False,False,True,False,False,False
0,32,96.2,3183.4,1,2.6666666666666665,0,0,1,0,0.5555555555555556,1024,3.4965075614664802,1,0,0,1.0,0,1,1,1.0,0.7,3,0,1,0,0,1,1,0,1,0,0.5,1,0,0,0,0,1,0,1,96.46666666666667,-0.2666666666666657,-0.002764053484434914,1,96.46666666666667,4232.8,24.05,0.8340905863978418,2,0.5555555555555556,0.5,96.2,0.33333333333333337,0.8388888888888889,True,False,False,False,False,True,False
0,1,79.6,79.6,1,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,0,0,1,1,0,1,0,0.16666666666666666,1,1,0,0,1,0,1,0,39.8,39.8,0.9997488068324543,1,39.8,1034.8,39.8,0.6115291779071419,2,0.9861111111111112,0.8333333333333334,79.6,0.07083333333333332,0.8798611111111111,True,False,False,False,False,True,False
0,68,102.1,7149.35,0,5.666666666666667,0,0,1,1,0.05555555555555558,4624,4.23410650459726,0,0,1,0.0,1,0,1,0.2,1.0,4,1,0,1,1,1,1,0,1,1,0.6666666666666666,0,0,0,0,0,1,0,1,103.61376811594204,-1.5137681159420424,-0.0146083098835812,1,103.61376811594204,8168.0,20.419999999999998,0.8976288513417577,1,0.0,0.06666666666666668,0.0,0.8500000000000001,0.18722222222222223,True,False,False,True,False,False,False
0,62,23.4,1429.65,0,5.166666666666667,0,0,1,1,0.13888888888888884,3844,4.143134726391533,0,0,1,0.0,1,0,0,0.2,1.0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,1,0,1,22.692857142857143,0.7071428571428555,0.03114774729423602,0,22.692857142857143,1731.6,23.4,0.16896209001845805,0,0.0,0.2,0.0,0.5583333333333333,0.2747222222222222,False,True,False,True,False,False,False
0,7,71.05,472.65,0,0.5833333333333334,1,0,0,0,0.9027777777777778,49,2.0794415416798357,1,0,0,1.0,0,1,1,1.0,0.7,0,0,0,0,0,1,1,0,1,0,0.0,1,1,0,0,1,0,1,0,59.08125,11.96875,0.20254690838322087,1,59.08125,1349.95,71.05,0.5134175777367599,2,0.9027777777777778,1.0,71.05,0.02916666666666666,0.8756944444444444,True,False,False,False,False,True,False
0,20,85.25,1734.5,1,1.6666666666666667,0,0,0,0,0.7222222222222222,400,3.044522437723423,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,0,0,1,1,0,1,1,0.16666666666666666,1,1,0,0,0,1,0,1,82.5952380952381,2.654761904761898,0.03213793660035386,1,82.5952380952381,2728.0,42.625,0.693809456197643,2,0.7222222222222222,0.8333333333333334,85.25,0.15,0.913888888888889,True,False,False,False,False,True,False
0,6,19.45,113.5,0,0.5,1,1,0,0,0.9166666666666666,36,1.9459101490553132,0,1,0,0.5,0,0,0,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,2,1,16.214285714285715,3.235714285714284,0.19943647089900488,0,16.214285714285715,350.09999999999997,19.45,0.027616072696294194,0,0.4583333333333333,0.7,9.725,0.025000000000000012,0.6441666666666667,False,True,True,False,False,False,True
1,33,59.45,1884.65,0,2.75,0,0,1,0,0.5416666666666667,1089,3.5263605246161616,1,0,0,1.0,1,0,1,0.2,1.0,5,1,0,1,1,1,0,0,0,0,0.8333333333333334,0,0,1,0,0,1,0,0,55.43088235294118,4.01911764705882,0.07249375328251072,0,55.43088235294118,2675.25,9.908333333333333,0.4045151213971319,1,0.5416666666666667,0.033333333333333326,59.45,0.7708333333333333,0.6420833333333332,False,False,False,False,False,False,False
0,28,92.2,2568.15,0,2.3333333333333335,0,0,1,0,0.6111111111111112,784,3.367295829986474,0,1,0,0.5,1,0,0,0.2,1.0,2,0,0,0,0,1,1,0,1,1,0.3333333333333333,1,1,0,1,1,0,2,1,88.55689655172414,3.643103448275866,0.04113391786454039,1,88.55689655172414,3688.0,30.733333333333334,0.781343177623172,1,0.3055555555555556,0.13333333333333336,46.1,0.5499999999999999,0.4344444444444444,True,False,True,False,False,False,False
0,27,19.85,470.0,0,2.25,0,0,1,0,0.625,729,3.332204510175204,0,0,1,0.0,1,0,0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,1,16.785714285714285,3.0642857142857167,0.18244450114825225,0,16.785714285714285,774.1500000000001,19.85,0.07141842964645748,0,0.0,0.0,0.0,0.4125,0.35624999999999996,False,True,False,True,True,False,False
0,7,43.9,278.4,0,0.5833333333333334,1,0,0,0,0.9027777777777778,49,2.0794415416798357,1,0,0,1.0,0,0,0,0.7,1.0,0,0,0,0,0,1,0,0,1,0,0.0,1,1,0,0,0,1,0,1,34.8,9.100000000000001,0.2614191324332089,0,34.8,834.1,43.9,0.2719721709498793,1,0.9027777777777778,0.7,43.9,0.02916666666666666,0.9156944444444444,False,False,False,False,False,False,True
0,26,80.5,2088.8,1,2.1666666666666665,0,0,1,0,0.6388888888888888,676,3.295836866004329,1,0,0,1.0,0,1,1,1.0,0.7,1,0,1,0,0,1,1,0,1,1,0.16666666666666666,1,0,0,0,0,1,0,1,77.36296296296297,3.1370370370370324,0.04054435705840392,1,77.36296296296297,3059.0,40.25,0.6328269203464433,2,0.6388888888888888,0.8333333333333334,80.5,0.17500000000000002,0.8930555555555555,True,False,False,False,False,True,False
1,5,89.8,502.6,1,0.4166666666666667,1,1,0,0,0.9305555555555556,25,1.791759469228055,1,0,0,1.0,0,1,1,1.0,0.7,2,0,0,1,0,1,1,0,1,1,0.3333333333333333,1,1,1,0,0,1,0,1,83.76666666666667,6.033333333333331,0.07201687025026854,1,83.76666666666667,1526.6,29.933333333333334,0.748047706943064,2,0.9305555555555556,0.6666666666666667,89.8,0.15416666666666665,0.9493055555555555,True,False,False,False,False,True,False
1,30,90.5,2595.85,0,2.5,0,0,1,0,0.5833333333333333,900,3.4339872044851463,1,0,0,1.0,1,0,1,0.0,1.0,2,1,0,0,0,1,1,0,1,1,0.3333333333333333,0,0,1,0,0,1,0,1,83.73709677419355,6.762903225806454,0.08075388265746336,1,83.73709677419355,3801.0,30.166666666666668,0.7626721567513843,2,0.5833333333333333,0.0,90.5,0.5583333333333333,0.6625,True,False,False,False,True,False,False
0,63,90.45,5825.5,0,5.25,0,0,1,1,0.125,3969,4.1588830833596715,0,1,0,0.5,1,0,0,0.0,1.0,2,0,0,1,0,1,1,0,1,1,0.3333333333333333,1,1,0,0,0,1,0,1,91.0234375,-0.5734374999999972,-0.006299196380450833,1,91.0234375,6783.75,30.150000000000002,0.7617492545790147,1,0.0625,0.0,45.225,0.6958333333333333,0.3729166666666667,True,False,True,False,True,False,False
0,1,50.75,50.75,1,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,1,0,1,0,0,1,0,0.16666666666666666,1,1,0,0,0,1,0,1,25.375,25.375,0.9996060665747488,0,25.375,659.75,25.375,0.33884708220928583,1,0.9861111111111112,0.8333333333333334,50.75,0.07083333333333332,0.9798611111111111,False,False,False,False,False,True,False
0,53,84.6,4449.75,0,4.416666666666667,0,0,1,1,0.26388888888888884,2809,3.9889840465642745,0,1,0,0.5,0,1,1,1.0,0.7,5,0,1,1,1,1,0,0,1,1,0.8333333333333334,0,0,0,0,1,0,1,0,82.40277777777777,2.197222222222223,0.026661183877904594,1,82.40277777777777,5499.0,14.1,0.679326991338918,1,0.13194444444444442,0.16666666666666663,42.3,0.5541666666666667,0.4576388888888889,False,False,True,False,False,True,False
0,14,89.65,1208.35,1,1.1666666666666667,0,0,0,0,0.8055555555555556,196,2.70805020110221,1,0,0,1.0,1,0,1,0.0,1.0,3,0,1,1,0,1,1,0,1,0,0.5,1,0,0,1,1,0,2,0,80.55666666666666,9.093333333333348,0.11286719073231297,1,80.55666666666666,2330.9,22.4125,0.7449240380519665,2,0.8055555555555556,0.0,89.65,0.5583333333333333,0.601388888888889,True,False,False,False,True,False,False
0,21,99.15,1956.4,0,1.75,0,0,0,0,0.7083333333333333,441,3.091042453358316,1,0,0,1.0,1,0,1,0.2,1.0,4,0,1,1,0,1,1,0,1,0,0.6666666666666666,1,0,0,0,0,1,0,0,88.92727272727274,10.222727272727269,0.11494311619016462,1,88.92727272727274,3271.9500000000003,19.830000000000002,0.8582280278290502,2,0.7083333333333333,0.06666666666666668,99.15,0.6541666666666667,0.7004166666666667,True,False,False,False,False,False,False
0,17,19.95,310.6,0,1.4166666666666667,0,0,0,0,0.7638888888888888,289,2.8903717578961645,0,1,0,0.5,0,0,0,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,1,17.255555555555556,2.694444444444443,0.15605894845228124,0,17.255555555555556,578.55,19.95,0.08398409768564533,0,0.3819444444444444,0.7,9.975,0.07083333333333335,0.7059722222222221,False,True,True,False,False,False,True
0,16,20.5,290.55,0,1.3333333333333333,0,0,0,0,0.7777777777777778,256,2.833213344056216,0,0,1,0.0,0,0,0,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,2,1,17.091176470588238,3.4088235294117624,0.19933269124931188,0,17.091176470588238,574.0,20.5,0.14333380661649864,0,0.0,0.7,0.0,0.06666666666666667,0.4344444444444444,False,True,False,True,False,False,True
0,35,62.1,2096.1,0,2.9166666666666665,0,0,1,0,0.5138888888888888,1225,3.58351893845611,1,0,0,1.0,0,1,1,1.0,0.7,2,0,0,0,1,1,0,0,1,0,0.3333333333333333,0,1,0,0,0,1,0,0,58.224999999999994,3.875000000000007,0.06654074010474813,0,58.224999999999994,2918.7000000000003,20.7,0.4298594348999006,1,0.5138888888888888,0.6666666666666667,62.1,0.2791666666666667,0.8451388888888888,False,False,False,False,False,True,False
1,32,79.5,2665.0,0,2.6666666666666665,0,0,1,0,0.5555555555555556,1024,3.4965075614664802,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,0,0,1,1,0,1,0,0.16666666666666666,1,1,1,0,0,1,0,0,80.75757575757575,-1.2575757575757507,-0.015570304615188279,1,80.75757575757575,3498.0,39.75,0.609115433764021,2,0.5555555555555556,0.8333333333333334,79.5,0.2,0.8722222222222222,True,False,False,False,False,True,False
0,28,19.55,543.8,0,2.3333333333333335,0,0,1,0,0.6111111111111112,784,3.367295829986474,1,0,0,1.0,1,0,1,0.2,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,2,0,18.75172413793103,0.7982758620689694,0.04254810784980447,0,18.75172413793103,782.0,19.55,0.036987079369586826,1,0.6111111111111112,0.2,19.55,0.41666666666666663,0.6427777777777778,False,True,False,False,False,False,False
0,1,20.35,20.35,0,0.08333333333333333,1,1,0,0,0.9861111111111112,1,0.6931471805599453,1,0,0,1.0,0,0,1,0.7,1.0,0,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,1,0,0,10.175,10.175,0.9990181639666176,0,10.175,264.55,20.35,0.12998722135453641,1,0.9861111111111112,0.7,20.35,0.004166666666666652,0.9365277777777777,False,True,False,False,False,False,True
0,59,51.7,3005.8,0,4.916666666666667,0,0,1,1,0.18055555555555558,3481,4.0943445622221,1,0,0,1.0,0,1,1,1.0,0.7,3,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,0,1,0,1,50.09666666666667,1.6033333333333317,0.03199840340606702,0,50.09666666666667,3670.7000000000003,12.925,0.3478631265085901,1,0.18055555555555558,0.5,51.7,0.4458333333333333,0.7451388888888889,False,False,False,False,False,True,False
0,72,23.3,1623.15,0,6.0,0,0,1,1,0.0,5184,4.290459441148391,0,1,0,0.5,1,0,1,0.2,1.0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,0,1,1,0,2,0,22.234931506849318,1.065068493150683,0.047879153632041684,0,22.234931506849318,1957.2,23.3,0.16874911259406503,0,0.0,0.2,11.65,0.6,0.315,False,True,True,False,False,False,False
0,36,65.4,2498.4,1,3.0,0,0,1,0,0.5,1296,3.6109179126442243,0,1,0,0.5,0,0,1,0.7,1.0,3,0,1,1,0,1,0,0,1,0,0.5,1,0,0,0,0,1,0,1,67.52432432432433,-2.12432432432432,-0.0314554760942383,0,67.52432432432433,3139.2000000000003,16.35,0.4497373278432486,0,0.25,0.35,32.7,0.35,0.59,False,False,True,False,False,False,True
0,40,65.1,2586.0,0,3.3333333333333335,0,0,1,0,0.4444444444444444,1600,3.713572066704308,1,0,0,1.0,0,0,0,0.7,1.0,3,1,0,1,0,1,0,0,1,0,0.5,0,0,0,0,0,1,0,0,63.073170731707314,2.02682926829268,0.032129476765091335,0,63.073170731707314,3385.2,16.275,0.4468266363765441,1,0.4444444444444444,0.35,65.1,0.3666666666666667,0.7511111111111111,False,False,False,False,False,False,True
0,40,81.2,3292.3,0,3.3333333333333335,0,0,1,0,0.4444444444444444,1600,3.713572066704308,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,0,1,1,1,0,1,1,0.16666666666666666,0,1,0,1,1,0,2,1,80.30000000000001,0.8999999999999915,0.011206574523720474,1,80.30000000000001,4222.400000000001,40.6,0.6475223626295613,2,0.4444444444444444,0.8333333333333334,81.2,0.23333333333333334,0.7444444444444445,True,False,False,False,False,True,False
0,9,72.9,651.4,1,0.75,1,0,0,0,0.875,81,2.302585092994046,1,0,0,1.0,0,0,1,0.7,1.0,4,0,1,0,1,1,0,0,1,0,0.6666666666666666,0,0,0,0,1,0,1,0,65.14,7.760000000000005,0.1191097467382963,1,65.14,1530.9,14.580000000000002,0.5223626295612666,2,0.875,0.23333333333333334,72.9,0.30416666666666664,0.7420833333333333,False,False,False,False,False,False,True
0,63,74.5,4674.55,0,5.25,0,0,1,1,0.125,3969,4.1588830833596715,0,0,1,0.0,1,0,0,0.0,1.0,5,1,1,1,1,1,0,0,1,0,0.8333333333333334,0,0,0,1,1,0,2,1,73.03984375,1.4601562499999972,0.01998849244629626,1,73.03984375,5587.5,12.416666666666666,0.5440153343745563,1,0.0,0.0,0.0,0.8958333333333335,0.04791666666666666,False,False,False,True,True,False,False
0,3,80.5,232.35,0,0.25,1,1,0,0,0.9583333333333334,9,1.3862943611198906,1,0,0,1.0,0,1,1,1.0,0.7,1,0,0,0,0,1,1,0,1,0,0.16666666666666666,1,1,0,0,0,1,0,0,58.0875,22.4125,0.38577391454021265,1,58.0875,1207.5,40.25,0.6328269203464433,2,0.9583333333333334,0.8333333333333334,80.5,0.07916666666666665,0.9729166666666667,True,False,False,False,False,True,False
0,40,60.3,2448.5,0,3.3333333333333335,0,0,1,0,0.4444444444444444,1600,3.713572066704308,0,1,0,0.5,0,0,0,0.7,1.0,5,0,1,1,1,1,0,0,0,0,0.8333333333333334,0,0,0,1,1,0,2,1,59.71951219512195,0.5804878048780466,0.009718609503820032,0,59.71951219512195,3135.6,10.049999999999999,0.4173647593355104,0,0.2222222222222222,0.11666666666666663,30.15,0.5,0.44277777777777777,False,False,True,False,False,False,True
0,8,75.0,658.1,0,0.6666666666666666,1,0,0,0,0.8888888888888888,64,2.1972245773362196,1,0,0,1.0,0,0,1,0.7,1.0,1,1,0,0,0,1,1,0,1,0,0.16666666666666666,0,0,0,1,0,0,1,1,73.12222222222222,1.87777777777778,0.02567647639739288,1,73.12222222222222,1500.0,37.5,0.5565100099389465,2,0.8888888888888888,0.5833333333333334,75.0,0.1,0.7955555555555556,True,False,False,False,False,False,True
1,34,90.15,3128.8,0,2.8333333333333335,0,0,1,0,0.5277777777777778,1156,3.5553480614894135,0,1,0,0.5,0,0,0,0.7,1.0,3,1,1,0,0,1,1,0,1,0,0.5,0,0,1,1,0,0,1,1,89.39428571428572,0.7557142857142907,0.008452774715178298,1,89.39428571428572,4146.900000000001,22.5375,0.7565668039187846,1,0.2638888888888889,0.35,45.075,0.3416666666666667,0.49694444444444447,True,False,True,False,False,False,True
0,5,40.0,223.45,1,0.4166666666666667,1,1,0,0,0.9305555555555556,25,1.791759469228055,1,0,0,1.0,0,0,0,0.7,1.0,3,1,1,0,1,1,0,0,0,0,0.5,0,0,0,0,0,1,0,1,37.24166666666667,2.758333333333333,0.0740459039863988,0,37.24166666666667,680.0,10.0,0.26096833735624025,1,0.9305555555555556,0.35,40.0,0.22083333333333333,0.872638888888889,False,False,False,False,False,False,True
